id;ps;problem
9828;104;4455
9829;103;4456
9830;103;4457
9831;103;4458
9832;103;4459
9833;104;4460
9834;105;4461
9835;104;4462
9836;103;4463
9837;103;4464
9838;103;4465
9839;103;4466
9840;103;4467
9841;104;4468
9842;104;4469
9843;105;4470
9844;104;4471
9845;104;4472
9846;103;4473
9847;105;4474
9848;104;4475
9849;103;4476
9850;104;4477
9851;104;4478
9852;103;4479
9853;104;4480
9854;103;4481
9855;103;4482
9856;104;4483
9857;104;4484
9858;105;4485
9859;105;4486
9860;104;4487
9861;105;4488
9862;105;4489
9863;105;4490
9864;104;4491
9865;104;4492
9866;103;4493
9867;104;4494
9868;103;4495
9869;104;4496
9870;103;4497
9871;103;4498
9872;103;4499
9873;105;4500
9874;103;4501
9875;105;4502
9876;104;4503
9877;104;4504
9878;103;4505
9879;104;4506
9880;104;4507
9881;104;4508
9882;104;4509
9883;104;4510
9884;105;4511
9885;104;4512
9886;104;4513
9887;104;4514
9888;105;4515
9889;104;4516
9890;104;4517
9891;104;4518
9892;103;4519
9893;103;4520
9894;104;4521
9895;103;4522
9896;103;4523
9897;105;4524
9898;104;4525
9899;104;4526
9900;104;4527
9901;104;4528
9902;104;4529
9903;105;4530
9904;103;4531
9905;103;4532
9906;105;4533
9907;103;4534
9908;105;4535
9909;105;4536
9910;103;4537
9911;103;4538
9912;105;4539
9913;105;4540
9914;104;4541
9915;105;4542
9916;105;4543
9917;104;4544
9918;105;4545
9919;104;4546
9920;105;4547
9921;105;4548
9922;104;4549
9923;105;4550
9924;103;4551
9925;103;4552
9926;103;4553
9927;103;4554
9928;104;4555
9929;103;4556
9930;103;4557
9931;103;4558
9932;103;4559
9933;104;4560
9934;105;4561
9935;103;4562
9936;103;4563
9937;104;4564
9938;104;4565
9939;105;4566
9940;105;4567
9941;103;4568
9942;103;4569
9943;105;4570
9944;104;4571
9945;105;4572
9946;103;4573
9947;103;4574
9948;105;4575
9949;103;4576
9950;103;4577
9951;104;4578
9952;105;4579
9953;103;4580
9954;103;4581
9955;105;4582
9956;107;4583
9957;106;4584
9958;107;4585
9959;107;4586
9960;107;4587
9961;107;4588
9962;107;4589
9963;107;4590
9964;107;4591
9965;106;4592
9966;107;4593
9967;107;4594
9968;107;4595
9969;107;4596
9970;107;4597
9971;107;4598
9972;107;4599
9973;107;4600
9974;107;4601
9975;107;4602
9976;106;4603
9977;107;4604
9978;107;4605
9979;107;4606
9980;107;4607
9981;106;4608
9982;107;4609
9983;107;4610
9984;107;4611
9985;107;4612
9986;107;4613
9987;106;4614
9988;107;4615
9989;107;4616
9990;106;4617
9991;107;4618
9992;107;4619
9993;106;4620
9994;106;4621
9995;106;4622
9996;107;4623
9997;107;4624
9998;107;4625
9999;111;4626
10000;111;4627
10001;111;4628
10002;111;4629
10003;111;4630
10004;111;4631
10005;111;4632
10006;111;4633
10007;111;4634
10008;111;4635
10009;111;4636
10010;111;4637
10011;111;4638
10012;111;4639
10013;111;4640
10014;111;4641
10015;111;4642
10016;111;4643
10017;111;4644
10018;111;4645
10019;111;4646
10020;111;4647
10021;111;4648
10022;111;4649
10023;111;4650
10024;111;4651
10025;111;4652
10026;111;4653
10027;111;4654
10028;111;4655
10029;111;4656
10030;142;4657
10031;143;4658
10032;142;4659
10033;142;4660
10034;142;4661
10035;142;4662
10036;142;4663
10037;142;4664
10038;143;4665
10039;142;4666
10040;142;4667
10041;143;4668
10042;143;4669
10043;143;4670
10044;142;4671
10045;142;4672
10046;143;4673
10047;143;4674
10048;142;4675
10049;143;4676
10050;143;4677
10051;143;4678
10052;143;4679
10053;142;4680
10054;143;4681
10055;143;4682
10056;142;4683
10057;142;4684
10058;143;4685
10059;143;4686
10060;143;4687
10061;143;4688
10062;143;4689
10063;143;4690
10064;143;4691
10065;143;4692
10066;143;4693
10067;142;4694
10068;142;4695
10069;143;4696
10070;142;4697
10071;143;4698
10072;142;4699
10073;142;4700
10074;142;4701
10075;142;4702
10076;143;4703
10077;143;4704
10078;142;4705
10079;143;4706
10080;142;4707
10081;142;4708
10082;143;4709
10083;143;4710
10084;144;4711
10085;144;4712
10086;144;4713
10087;144;4714
10088;144;4715
10089;144;4716
10090;144;4717
10091;144;4718
10092;144;4719
10093;144;4720
10094;144;4721
10095;144;4722
10096;144;4723
10097;144;4724
10098;144;4725
10099;144;4726
10100;144;4727
10101;144;4728
10102;144;4729
10103;144;4730
10104;144;4731
10105;144;4732
10106;144;4733
10107;144;4734
10108;144;4735
10109;144;4736
10110;144;4737
10111;144;4738
10112;144;4739
10113;144;4740
10114;144;4741
10115;144;4742
10116;144;4743
10117;144;4744
10118;144;4745
10119;144;4746
10120;144;4747
10121;144;4748
10122;144;4749
10123;144;4750
10124;144;4751
10125;144;4752
10126;144;4753
10127;144;4754
10128;144;4755
10129;144;4756
10130;144;4757
10131;144;4758
10132;144;4759
10133;144;4760
10134;144;4761
10135;144;4762
10136;144;4763
10137;88;4764
10138;106;4767
10139;107;4768
10140;107;4769
10141;106;4770
10142;107;4771
10143;107;4772
10144;106;4773
10145;106;4774
10146;107;4775
10147;106;4776
10148;106;4777
10149;107;4778
10150;106;4779
10151;106;4780
10152;107;4781
10153;106;4782
10154;107;4783
10155;106;4784
10156;107;4785
10157;106;4786
10158;107;4787
10159;114;4788
10160;114;4789
10161;114;4790
10162;114;4791
10163;114;4792
10164;114;4793
10165;114;4794
10166;114;4795
10167;114;4796
10168;114;4797
10169;114;4798
10170;114;4799
10171;114;4800
10172;114;4801
10173;114;4802
10174;114;4803
10175;114;4804
10176;114;4805
10177;114;4806
10178;114;4807
10179;117;4808
10180;117;4809
10181;117;4810
10182;117;4811
10183;117;4812
10184;117;4813
10185;117;4814
10186;117;4815
10187;117;4816
10188;117;4817
10189;117;4818
10190;117;4819
10191;117;4820
10192;117;4821
10193;117;4822
10194;117;4823
10195;117;4824
10196;117;4825
10197;117;4826
10198;117;4827
10199;117;4828
10200;117;4829
10201;117;4830
10202;117;4831
10203;117;4832
10204;117;4833
10205;117;4834
10206;117;4835
10207;117;4836
10208;117;4837
10209;119;4838
10210;119;4839
10211;119;4840
10212;119;4841
10213;119;4842
10214;119;4843
10215;119;4844
10216;119;4845
10217;119;4846
10218;119;4847
10219;122;4848
10220;121;4849
10221;121;4850
10222;120;4851
10223;122;4852
10224;120;4853
10225;122;4854
10226;120;4855
10227;121;4856
10228;122;4857
10229;124;4858
10230;124;4859
10231;124;4860
10232;124;4861
10233;124;4862
10234;124;4863
10235;124;4864
10236;124;4865
10237;124;4866
10238;124;4867
10239;124;4868
10240;124;4869
10241;124;4870
10242;124;4871
10243;141;4872
10244;141;4873
10245;141;4874
10246;141;4875
10247;141;4876
10248;141;4877
10249;141;4878
10250;141;4879
10251;141;4880
10252;141;4881
10253;141;4882
10254;141;4883
10255;141;4884
10256;141;4885
10257;141;4886
10258;141;4887
10259;141;4888
10260;141;4889
10261;141;4890
10262;156;4891
10263;157;4892
10264;157;4893
10265;157;4894
10266;157;4895
10267;156;4896
10268;157;4897
10269;156;4898
10270;157;4899
10271;156;4900
10272;156;4901
10273;156;4902
10274;156;4903
10275;156;4904
10276;156;4905
10277;156;4906
10278;157;4907
10279;156;4908
10280;157;4909
10281;117;4910
10282;106;4911
10283;102;4912
10284;167;4913
10285;166;4914
10286;167;4915
10287;165;4916
10288;165;4917
10289;165;4918
10290;165;4919
10291;167;4920
10292;165;4921
10293;166;4922
10294;166;4923
10295;165;4924
10296;166;4925
10297;167;4926
10298;167;4927
10299;167;4928
10300;166;4929
10301;166;4930
10302;167;4931
10303;167;4932
10304;165;4933
10305;166;4934
10306;166;4935
10307;166;4936
10308;167;4937
10309;167;4938
10310;167;4939
10311;165;4940
10312;166;4941
10313;166;4942
10314;167;4943
10315;164;4944
10316;163;4945
10317;164;4946
10318;164;4947
10319;164;4948
10320;164;4949
10321;164;4950
10322;164;4951
10323;164;4952
10324;164;4953
10325;164;4954
10326;163;4955
10327;164;4956
10328;164;4957
10329;164;4958
10330;106;4959
10331;107;4960
10332;106;4961
10333;106;4962
10334;107;4963
10335;107;4964
10336;107;4965
10337;106;4966
10338;107;4967
10339;107;4968
10340;107;4969
10341;107;4970
10342;106;4971
10343;107;4972
10344;106;4973
10345;107;4974
10346;106;4975
10347;107;4976
10348;106;4977
10349;106;4978
10350;106;4979
10351;107;4980
10352;106;4981
10353;106;4982
10354;107;4983
10355;107;4984
10356;107;4985
10357;106;4986
10358;107;4987
10359;107;4988
10360;106;4989
10361;106;4990
10362;106;4991
10363;107;4992
10364;107;4993
10365;106;4994
10366;106;4995
10367;106;4996
10368;106;4997
10369;107;4998
10370;156;4999
10371;157;5000
10372;157;5001
10373;157;5002
10374;157;5003
10375;157;5004
10376;157;5005
10377;157;5006
10378;156;5007
10379;157;5008
10380;157;5009
10381;157;5010
10382;157;5011
10383;157;5012
10384;157;5013
10385;149;5014
10386;149;5015
10387;149;5016
10388;149;5017
10389;149;5018
10390;149;5019
10391;149;5020
10392;149;5021
10393;149;5022
10394;149;5023
10395;149;5024
10396;149;5025
10397;149;5026
10398;149;5027
10399;149;5028
10400;111;5029
10401;117;5030
10402;129;5031
10403;129;5032
10404;129;5033
10405;131;5034
10406;130;5035
10407;131;5036
10408;130;5037
10409;129;5038
10410;131;5039
10411;131;5040
10412;131;5041
10413;131;5042
10414;129;5043
10415;131;5044
10416;130;5045
10417;129;5046
10418;130;5047
10419;130;5048
10420;131;5049
10421;129;5050
10422;129;5051
10423;129;5052
10424;129;5053
10425;131;5054
10426;130;5055
10427;131;5056
10428;130;5057
10429;129;5058
10430;129;5059
10431;129;5060
10432;131;5061
10433;130;5062
10434;130;5063
10435;129;5064
10436;130;5065
10437;130;5066
10438;130;5067
10439;130;5068
10440;130;5069
10441;131;5070
10442;130;5071
10443;130;5072
10444;131;5073
10445;120;5142
10446;120;5143
10447;120;5144
10448;120;5145
10449;121;5146
10450;120;5147
10451;121;5148
10452;121;5149
10453;122;5150
10454;120;5151
10455;120;5152
10456;120;5153
10457;122;5154
10458;122;5155
10459;121;5156
10460;120;5157
10461;120;5158
10462;120;5159
10463;122;5160
10464;122;5161
10465;121;5162
10466;122;5163
10467;122;5164
10468;122;5165
10469;122;5166
10470;122;5167
10471;122;5168
10472;122;5169
10473;122;5170
10474;122;5171
10475;122;5172
10476;122;5173
10477;121;5174
10478;122;5175
10479;122;5176
10480;122;5177
10481;122;5178
10482;122;5179
10483;120;5180
10484;122;5181
10485;122;5182
10486;122;5183
10487;122;5184
10488;121;5185
10489;120;5186
10490;121;5187
10491;122;5188
10492;122;5189
10493;122;5190
10494;122;5191
10495;122;5192
10496;122;5193
10497;122;5194
10498;120;5195
10499;122;5196
10500;121;5197
10501;120;5198
10502;122;5199
10503;122;5200
10504;122;5201
10505;122;5202
10506;121;5203
10507;122;5204
10508;122;5205
10509;122;5206
10510;120;5207
10511;122;5208
10512;122;5209
10513;115;5210
10514;115;5211
10515;115;5212
10516;116;5213
10517;115;5214
10518;115;5215
10519;115;5216
10520;116;5217
10521;115;5218
10522;116;5219
10523;116;5220
10524;116;5221
10525;115;5222
10526;115;5223
10527;116;5224
10528;115;5225
10529;116;5226
10530;115;5227
10531;116;5228
10532;116;5229
10533;115;5230
10534;115;5231
10535;116;5232
10536;116;5233
10537;116;5234
10538;115;5235
10539;116;5236
10540;116;5237
10541;116;5238
10542;116;5239
10543;115;5240
10544;116;5241
10545;116;5242
10546;115;5243
10547;116;5244
10548;116;5245
10549;116;5246
10550;116;5247
10551;116;5248
10552;116;5249
10553;116;5250
10554;127;5251
10555;127;5252
10556;125;5253
10557;125;5254
10558;125;5255
10559;125;5256
10560;127;5257
10561;125;5258
10562;125;5259
10563;125;5260
10564;125;5261
10565;125;5262
10566;125;5263
10567;125;5264
10568;125;5265
10569;127;5266
10570;125;5267
10571;125;5268
10572;126;5269
10573;125;5270
10574;125;5271
10575;125;5272
10576;125;5273
10577;125;5274
10578;125;5275
10579;126;5276
10580;125;5277
10581;125;5278
10582;125;5279
10583;125;5280
10584;125;5281
10585;125;5282
10586;125;5283
10587;125;5284
10588;127;5285
10589;125;5286
10590;125;5287
10591;125;5288
10592;125;5289
10593;125;5290
10594;126;5291
10595;127;5292
10596;127;5293
10597;127;5294
10598;125;5295
10599;127;5296
10600;126;5297
10601;126;5298
10602;126;5299
10603;126;5300
10604;126;5301
10605;126;5302
10606;127;5303
10607;127;5304
10608;126;5305
10609;126;5306
10610;126;5307
10611;125;5308
10612;126;5309
10613;126;5310
10614;126;5311
10615;126;5312
10616;126;5313
10617;126;5314
10618;126;5315
10619;126;5316
10620;126;5317
10621;125;5318
10622;125;5319
10623;125;5320
10624;126;5321
10625;125;5322
10626;126;5323
10627;126;5324
10628;125;5325
10629;126;5326
10630;127;5327
10631;126;5328
10632;126;5329
10633;125;5330
10634;126;5331
10635;126;5332
10636;127;5333
10637;126;5334
10638;125;5335
10639;127;5336
10640;126;5337
10641;125;5338
10642;125;5339
10643;127;5340
10644;126;5341
10645;127;5342
10646;127;5343
10647;126;5344
10648;126;5345
10649;127;5346
10650;127;5347
10651;126;5348
10652;127;5349
10653;127;5350
10654;127;5351
10655;127;5352
10656;127;5353
10657;127;5354
10658;85;5356
10659;85;5357
10660;85;5358
10661;85;5359
10662;85;5360
10663;87;5361
10664;87;5362
10665;87;5363
10666;87;5364
10667;87;5365
10668;86;5366
10669;87;5367
10670;86;5368
10671;86;5369
10672;85;5370
10673;86;5371
10674;87;5372
10675;86;5373
10676;87;5374
10677;86;5375
10678;87;5376
10679;86;5377
10680;86;5378
10681;87;5379
10682;87;5380
10683;87;5381
10684;86;5382
10685;128;5383
10686;128;5384
10687;128;5385
10688;128;5386
10689;128;5387
10690;128;5388
10691;128;5389
10692;128;5390
10693;128;5391
10694;128;5392
10695;128;5393
10696;128;5394
10697;128;5395
10698;128;5396
10699;128;5397
10700;128;5398
10701;128;5399
10702;128;5400
10703;128;5401
10704;128;5402
10705;128;5403
10706;128;5404
10707;128;5405
10708;128;5406
10709;128;5407
10710;128;5408
10711;128;5409
10712;128;5410
10713;128;5411
10714;128;5412
10715;128;5413
10716;128;5414
10717;128;5415
10718;128;5416
10719;128;5417
10720;128;5418
10721;128;5419
10722;128;5420
10723;128;5421
10724;128;5422
10725;128;5423
10726;128;5424
10727;128;5425
10728;128;5426
10729;128;5427
10730;128;5428
10731;142;5429
10732;142;5430
10733;142;5431
10734;142;5432
10735;142;5433
10736;142;5434
10737;142;5435
10738;142;5436
10739;142;5437
10740;142;5438
10741;142;5439
10742;142;5440
10743;142;5441
10744;142;5442
10745;142;5443
10746;142;5444
10747;142;5445
10748;142;5446
10749;142;5447
10750;142;5448
10751;143;5449
10752;143;5450
10753;143;5451
10754;143;5452
10755;143;5453
10756;143;5454
10757;143;5455
10758;143;5456
10759;143;5457
10760;143;5458
10761;143;5459
10762;143;5460
10763;143;5461
10764;143;5462
10765;143;5463
10766;143;5464
10767;143;5465
10768;143;5466
10769;143;5467
10770;166;5522
10771;166;5523
10772;166;5524
10773;165;5525
10774;166;5526
10775;167;5527
10776;166;5528
10777;166;5529
10778;165;5530
10779;166;5531
10780;166;5532
10781;166;5533
10782;165;5534
10783;167;5535
10784;165;5536
10785;167;5537
10786;165;5538
10787;167;5539
10788;165;5540
10789;166;5541
10790;166;5542
10791;167;5543
10792;167;5544
10793;166;5545
10794;167;5546
10795;165;5547
10796;165;5548
10797;166;5549
10798;165;5550
10799;167;5551
10800;165;5552
10801;165;5553
10802;165;5554
10803;166;5555
10804;166;5556
10805;166;5557
10806;165;5558
10807;167;5559
10808;166;5560
10809;166;5561
10810;166;5562
10811;165;5563
10812;165;5564
10813;166;5565
10814;167;5566
10815;156;5567
10816;156;5568
10817;156;5569
10818;156;5570
10819;156;5571
10820;156;5572
10821;156;5573
10822;157;5574
10823;157;5575
10824;156;5576
10825;156;5577
10826;156;5578
10827;156;5579
10828;156;5580
10829;157;5581
10830;156;5582
10831;156;5583
10832;157;5584
10833;157;5585
10834;156;5586
10835;156;5587
10836;156;5588
10837;156;5589
10838;156;5590
10839;156;5591
10840;156;5592
10841;156;5593
10842;156;5594
10843;157;5595
10844;156;5596
10845;157;5597
10846;156;5598
10847;156;5599
10848;157;5600
10849;156;5601
10850;157;5602
10851;157;5603
10852;157;5604
10853;157;5605
10854;157;5606
10855;157;5607
10856;157;5608
10857;156;5609
10858;156;5610
10859;156;5611
10860;157;5612
10861;156;5613
10862;156;5614
10863;156;5615
10864;156;5616
10865;156;5617
10866;156;5618
10867;157;5619
10868;156;5620
10869;156;5621
10870;156;5622
10871;156;5623
10872;156;5624
10873;156;5625
10874;157;5626
10875;157;5627
10876;156;5628
10877;156;5629
10878;156;5630
10879;156;5631
10880;156;5632
10881;156;5633
10882;157;5634
10883;156;5635
10884;156;5636
10885;158;5637
10886;158;5638
10887;159;5639
10888;159;5640
10889;158;5641
10890;159;5642
10891;159;5643
10892;158;5644
10893;158;5645
10894;158;5646
10895;158;5647
10896;158;5648
10897;158;5649
10898;158;5650
10899;159;5651
10900;158;5652
10901;158;5653
10902;159;5654
10903;158;5655
10904;158;5656
10905;159;5657
10906;158;5658
10907;159;5659
10908;158;5660
10909;158;5661
10910;158;5662
10911;158;5663
10912;158;5664
10913;158;5665
10914;159;5666
10915;158;5667
10916;159;5668
10917;158;5669
10918;159;5670
10919;158;5671
10920;159;5672
10921;158;5673
10922;159;5674
10923;158;5675
10924;158;5676
10925;158;5677
10926;159;5678
10927;159;5679
10928;158;5680
10929;158;5681
10930;158;5682
10931;159;5683
10932;158;5684
10933;158;5685
10934;158;5686
10935;158;5687
10936;158;5688
10937;159;5689
10938;159;5690
10939;159;5691
10940;158;5692
10941;159;5693
10942;158;5694
10943;159;5695
10944;159;5696
10945;158;5697
10946;158;5698
10947;158;5699
10948;155;5700
10949;155;5701
10950;155;5702
10951;155;5703
10952;155;5704
10953;155;5705
10954;155;5706
10955;155;5707
10956;155;5708
10957;155;5709
10958;155;5710
10959;155;5711
10960;155;5712
10961;155;5713
10962;155;5714
10963;155;5715
10964;155;5716
10965;155;5717
10966;155;5718
10967;155;5719
10968;155;5720
10969;155;5721
10970;155;5722
10971;155;5723
10972;155;5724
10973;155;5725
10974;155;5726
10975;155;5727
10976;155;5728
10977;155;5729
10978;155;5730
10979;155;5731
10980;155;5732
10981;155;5733
10982;155;5734
10983;155;5735
10984;155;5736
10985;155;5737
10986;155;5738
10987;155;5739
10988;155;5740
10989;155;5741
10990;155;5742
10991;155;5743
10992;155;5744
10993;155;5745
10994;155;5746
10995;155;5747
10996;155;5748
10997;155;5749
10998;155;5750
10999;155;5751
11000;155;5752
11001;155;5753
11002;155;5754
11003;155;5755
11004;155;5756
11005;155;5757
11006;155;5758
11007;155;5759
11008;155;5760
11009;155;5761
11010;155;5762
11011;155;5763
11012;155;5764
11013;155;5765
11014;155;5766
11015;150;5767
11016;150;5768
11017;150;5769
11018;150;5770
11019;151;5771
11020;150;5772
11021;150;5773
11022;150;5774
11023;151;5775
11024;151;5776
11025;151;5777
11026;152;5778
11027;151;5779
11028;152;5780
11029;151;5781
11030;151;5782
11031;151;5783
11032;151;5784
11033;150;5785
11034;150;5786
11035;151;5787
11036;150;5788
11037;150;5789
11038;150;5790
11039;152;5791
11040;151;5792
11041;150;5793
11042;150;5794
11043;150;5795
11044;151;5796
11045;150;5797
11046;150;5798
11047;150;5799
11048;151;5800
11049;151;5801
11050;150;5802
11051;150;5803
11052;150;5804
11053;150;5805
11054;151;5806
11055;150;5807
11056;150;5808
11057;151;5809
11058;151;5810
11059;151;5811
11060;151;5812
11061;150;5813
11062;150;5814
11063;150;5815
11064;151;5816
11065;151;5817
11066;152;5818
11067;151;5819
11068;151;5820
11069;151;5821
11070;151;5822
11071;151;5823
11072;152;5824
11073;151;5825
11074;150;5826
11075;151;5827
11076;150;5828
11077;151;5829
11078;151;5830
11079;152;5831
11080;164;5832
11081;162;5833
11082;163;5834
11083;163;5835
11084;163;5836
11085;162;5837
11086;162;5838
11087;163;5839
11088;163;5840
11089;164;5841
11090;163;5842
11091;163;5843
11092;164;5844
11093;163;5845
11094;163;5846
11095;163;5847
11096;163;5848
11097;162;5849
11098;163;5850
11099;162;5851
11100;163;5852
11101;162;5853
11102;162;5854
11103;162;5855
11104;164;5856
11105;162;5857
11106;162;5858
11107;164;5859
11108;163;5860
11109;162;5861
11110;162;5862
11111;164;5863
11112;163;5864
11113;162;5865
11114;162;5866
11115;162;5867
11116;162;5868
11117;163;5869
11118;164;5870
11119;162;5871
11120;162;5872
11121;163;5873
11122;160;5874
11123;160;5875
11124;161;5876
11125;161;5877
11126;160;5878
11127;160;5879
11128;160;5880
11129;160;5881
11130;160;5882
11131;161;5883
11132;160;5884
11133;161;5885
11134;160;5886
11135;160;5887
11136;161;5888
11137;160;5889
11138;160;5890
11139;161;5891
11140;161;5892
11141;161;5893
11142;161;5894
11143;161;5895
11144;161;5896
11145;160;5897
11146;161;5898
11147;161;5899
11148;161;5900
11149;161;5901
11150;160;5902
11151;160;5903
11152;160;5904
11153;161;5905
11154;161;5906
11155;160;5907
11156;160;5908
11157;160;5909
11158;160;5910
11159;160;5911
11160;160;5912
11161;160;5913
11162;160;5914
11163;161;5915
11164;160;5916
11165;160;5917
11166;160;5918
11167;160;5919
11168;160;5920
11169;160;5921
11170;160;5922
11171;160;5923
11172;160;5924
11173;160;5925
11174;160;5926
11175;160;5927
11176;153;5928
11177;153;5929
11178;154;5930
11179;154;5931
11180;153;5932
11181;154;5933
11182;153;5934
11183;153;5935
11184;153;5936
11185;154;5937
11186;154;5938
11187;154;5939
11188;154;5940
11189;154;5941
11190;153;5942
11191;153;5943
11192;153;5944
11193;153;5945
11194;154;5946
11195;153;5947
11196;154;5948
11197;153;5949
11198;154;5950
11199;153;5951
11200;153;5952
11201;154;5953
11202;153;5954
11203;153;5955
11204;154;5956
11205;154;5957
11206;154;5958
11207;154;5959
11208;153;5960
11209;153;5961
11210;153;5962
11211;153;5963
11212;153;5964
11213;153;5965
11214;153;5966
11215;153;5967
11216;153;5968
11217;153;5969
11218;153;5970
11219;154;5971
11220;154;5972
11221;153;5973
11222;153;5974
11223;154;5975
11224;153;5976
11225;154;5977
11226;153;5978
11227;153;5979
11228;153;5980
11229;153;5981
11230;154;5982
11231;154;5983
11232;153;5984
11233;153;5985
11234;153;5986
11235;99;6053
11236;99;6054
11237;99;6055
11238;98;6056
11239;98;6057
11240;99;6058
11241;99;6059
11242;99;6060
11243;99;6061
11244;99;6062
11245;98;6063
11246;99;6064
11247;99;6065
11248;99;6066
11249;99;6067
11250;99;6068
11251;99;6069
11252;99;6070
11253;99;6071
11254;91;6072
11255;91;6073
11256;90;6074
11257;91;6075
11258;90;6076
11259;91;6077
11260;90;6078
11261;91;6079
11262;91;6080
11263;91;6081
11264;91;6082
11265;91;6083
11266;91;6084
11267;91;6085
11268;91;6086
11269;90;6087
11270;90;6088
11271;91;6089
11272;91;6090
11273;91;6091
11274;91;6092
11275;91;6093
11276;90;6094
11277;91;6095
11278;91;6096
11279;91;6097
11280;91;6098
11281;90;6099
11282;91;6100
11283;90;6101
11284;91;6102
11285;90;6103
11286;90;6104
11287;90;6105
11288;91;6106
11289;91;6107
11290;90;6108
11291;91;6109
11292;90;6110
11293;91;6111
11294;91;6112
11295;91;6113
11296;91;6114
11297;91;6115
11298;90;6116
11299;91;6117
11300;91;6118
11301;90;6119
11302;91;6120
11303;91;6121
11304;90;6122
11305;91;6123
11306;91;6124
11307;92;6125
11308;93;6126
11309;93;6127
11310;93;6128
11311;92;6129
11312;93;6130
11313;93;6131
11314;93;6132
11315;92;6133
11316;92;6134
11317;92;6135
11318;93;6136
11319;92;6137
11320;93;6138
11321;92;6139
11322;93;6140
11323;92;6141
11324;92;6142
11325;92;6143
11326;92;6144
11327;92;6145
11328;93;6146
11329;92;6147
11330;92;6148
11331;93;6149
11332;89;6150
11333;89;6151
11334;88;6152
11335;89;6153
11336;88;6154
11337;88;6155
11338;89;6156
11339;88;6157
11340;88;6158
11341;89;6159
11342;88;6160
11343;89;6161
11344;89;6162
11345;88;6163
11346;88;6164
11347;88;6165
11348;88;6166
11349;88;6167
11350;88;6168
11351;88;6169
11352;88;6170
11353;89;6171
11354;89;6172
11355;89;6173
11356;88;6174
11357;89;6175
11358;89;6176
11359;89;6177
11360;89;6178
11361;88;6179
11362;88;6180
11363;89;6181
11364;97;6182
11365;97;6183
11366;97;6184
11367;97;6185
11368;97;6186
11369;97;6187
11370;97;6188
11371;97;6189
11372;97;6190
11373;96;6191
11374;97;6192
11375;97;6193
11376;96;6194
11377;96;6195
11378;96;6196
11379;97;6197
11380;97;6198
11381;96;6199
11382;96;6200
11383;97;6201
11384;97;6202
11385;97;6203
11386;97;6204
11387;97;6205
11388;97;6206
11389;96;6207
11390;97;6208
11391;97;6209
11392;97;6210
11393;96;6211
11394;96;6212
11395;96;6213
11396;97;6214
11397;96;6215
11398;97;6216
11399;97;6217
11400;97;6218
11401;97;6219
11402;97;6220
11403;97;6221
11404;97;6222
11405;97;6223
11406;96;6224
11407;96;6225
11408;96;6226
11409;97;6227
11410;96;6228
11411;97;6229
11412;97;6230
11413;97;6231
11414;97;6232
11415;97;6233
11416;97;6234
11417;97;6235
11418;97;6236
11419;97;6237
11420;97;6238
11421;97;6239
11422;97;6240
11423;97;6241
11424;97;6242
11425;96;6243
11426;96;6244
11427;96;6245
11428;96;6246
11429;97;6247
11430;96;6248
11431;96;6249
11432;97;6250
11433;96;6251
11434;96;6252
11435;97;6253
11436;97;6254
11437;96;6255
11438;97;6256
11439;97;6257
11440;97;6258
11441;97;6259
11442;97;6260
11443;97;6261
11444;96;6262
11445;97;6263
11446;97;6264
11447;97;6265
11448;96;6266
11449;97;6267
11450;96;6268
11451;97;6269
11452;96;6270
11453;96;6271
11454;96;6272
11455;97;6273
11456;96;6274
11457;97;6275
11458;97;6276
11459;97;6277
11460;97;6278
11461;97;6279
11462;97;6280
11463;96;6281
11464;97;6282
11465;96;6283
11466;97;6284
11467;97;6285
11468;96;6286
11469;97;6287
11470;97;6288
11471;96;6289
11472;96;6290
11473;97;6291
11474;97;6292
11475;96;6293
11476;97;6294
11477;97;6295
11478;96;6296
11479;96;6297
11480;97;6298
11481;96;6299
11482;97;6300
11483;96;6301
11484;96;6302
11485;97;6303
11486;96;6304
11487;97;6305
11488;97;6306
11489;97;6307
11490;95;6308
11491;95;6309
11492;95;6310
11493;95;6311
11494;95;6312
11495;95;6313
11496;95;6314
11497;95;6315
11498;95;6316
11499;94;6317
11500;95;6318
11501;94;6319
11502;95;6320
11503;94;6321
11504;94;6322
11505;95;6323
11506;95;6324
11507;95;6325
11508;94;6326
11509;94;6327
11510;94;6328
11511;94;6329
11512;94;6330
11513;95;6331
11514;95;6332
11515;95;6333
11516;94;6334
11517;95;6335
11518;95;6336
11519;95;6337
11520;95;6338
11521;95;6339
11522;94;6340
11523;95;6341
11524;94;6342
11525;87;6343
11526;86;6344
11527;85;6345
11528;86;6346
11529;85;6347
11530;87;6348
11531;86;6349
11532;86;6350
11533;87;6351
11534;87;6352
11535;85;6353
11536;85;6354
11537;86;6355
11538;86;6356
11539;87;6357
11540;85;6358
11541;86;6359
11542;87;6360
11543;86;6361
11544;86;6362
11545;85;6363
11546;85;6364
11547;86;6365
11548;85;6366
11549;87;6367
11550;85;6368
11551;85;6369
11552;86;6370
11553;86;6371
11554;85;6372
11555;87;6373
11556;87;6374
11557;86;6375
11558;86;6376
11559;86;6377
11560;86;6378
11561;86;6379
11562;86;6380
11563;87;6381
11564;85;6382
11565;86;6383
11566;86;6384
11567;86;6385
11568;86;6386
11569;86;6387
11570;133;6388
11571;133;6389
11572;134;6390
11573;133;6391
11574;133;6392
11575;133;6393
11576;134;6394
