problem,sentence,solutions,fullname,pred,certainty
157,A refreshing _ blew.,breeze,pocasi-2-uroven,breeze,14.126997789569431
157,I need a little _ after all the rainy days.,sunshine,pocasi-2-uroven,sunshine,14.126997789569431
157,The Mediterranean _ is good for growing olives.,climate,pocasi-2-uroven,climate,14.126997789569431
158,The needle of the _ fell low.,barometer,pocasi-2-uroven,barometer,56.63159612659846
158,"Don't drive, there is _ on the roads.",ice,pocasi-2-uroven,ice,56.63159612659846
158,It wasn't that hot because we were there in _ .,autumn,pocasi-2-uroven,autumn,56.63159612659846
158, _ are violent storms.,Hurricanes,pocasi-2-uroven,Hurricanes,56.63159612659846
159,We waited at home because it _ for a few minutes.,hailed,pocasi-2-uroven,hailed,17.68565316175633
159,The room was so _ that I took off my coat.,warm,pocasi-2-uroven,warm,17.68565316175633
159,A _ is a weather phenomenon in which a vertically oriented rotating column of air forms.,whirlwind,pocasi-2-uroven,whirlwind,17.68565316175633
159,The moon rose above the _ .,horizon,pocasi-2-uroven,horizon,17.68565316175633
160,The sun _ rises in the east.,always,prislovce-cas-cetnost-2-uroven,always,12.181758972077095
160,"The film was great, I want to see it _ !",again,prislovce-cas-cetnost-2-uroven,again,12.181758972077095
160,"I hate you, I will _ speak to you again!",never,prislovce-cas-cetnost-2-uroven,never,12.181758972077095
160,Most of these people are paid _ .,monthly,prislovce-cas-cetnost-2-uroven,monthly,12.181758972077095
161,The café is open _ except Sunday.,daily,prislovce-cas-cetnost-2-uroven,daily,13.952671441412065
161,"I like the town, but I don't think I will live there _ .",forever,prislovce-cas-cetnost-2-uroven,forever,13.952671441412065
161,I was sleeping when _ a loud scream woke me up.,suddenly,prislovce-cas-cetnost-2-uroven,suddenly,13.952671441412065
161,I'm pleased to _ meet you! Tom has been talking about you all the time.,finally,prislovce-cas-cetnost-2-uroven,finally,13.952671441412065
162,What is on TV _ ?,tonight,prislovce-cas-cetnost-2-uroven,tonight,14.605645747944468
162,"Marek is _ changing his mind, it's annoying!",constantly,prislovce-cas-cetnost-2-uroven,constantly,14.605645747944468
162,I do my _ shopping on Saturdays.,weekly,prislovce-cas-cetnost-2-uroven,weekly,14.605645747944468
162,"I don't want to go there tomorrorw, I want to go there _ .",now,prislovce-cas-cetnost-2-uroven,now,14.605645747944468
163,The Nobel prize is awarded _ .,annually,prislovce-cas-cetnost-2-uroven,annually,15.108381511318859
163,How _ do you go to the gym?,often,prislovce-cas-cetnost-2-uroven,often,15.108381511318859
163,"We had coffee, and _ we went to the cinema.",afterwards,prislovce-cas-cetnost-2-uroven,afterwards,15.108381511318859
163,It's late. Can we do it _ ?,tomorrow,prislovce-cas-cetnost-2-uroven,tomorrow,15.108381511318859
164,I have to get up _ tomorrow because we have an important meeting at 7 am.,early,prislovce-cas-cetnost-2-uroven,early,13.007615144593203
164,Have you seen her _ ? I think she moved out.,recently,prislovce-cas-cetnost-2-uroven,recently,13.007615144593203
164,What did you do _ ?,yesterday,prislovce-cas-cetnost-2-uroven,yesterday,13.007615144593203
164,I _ cook Italian food but not very often.,sometimes,prislovce-cas-cetnost-2-uroven,sometimes,13.007615144593203
165,There's an _ bus service into town. You can take the bus at half past 6 or half past 7.,hourly,prislovce-cas-cetnost-2-uroven,hourly,17.25250327322718
165,What is the date _ ?,today,prislovce-cas-cetnost-2-uroven,today,17.25250327322718
165,We _ see each other since he moved out.,rarely,prislovce-cas-cetnost-2-uroven,rarely,17.25250327322718
165,It is a _ journal. It is published four times a year.,quarterly,prislovce-cas-cetnost-2-uroven,quarterly,17.25250327322718
166,"Did you have time to discuss it? No, we only chatted _ .",briefly,prislovce-cas-cetnost-2-uroven,briefly,8.044962457800972
166,"Can we stay a bit longer? No, we have to leave _ .",immediately,prislovce-cas-cetnost-2-uroven,immediately,8.044962457800972
166,If you want to be fit you need to exercise _ .,regularly,prislovce-cas-cetnost-2-uroven,regularly,8.044962457800972
166,I _ get up at 7 but tomorrow I have to get up at 6.,usually,prislovce-cas-cetnost-2-uroven,usually,8.044962457800972
167,They meet _ on Fridays. That means two times a month.,fortnightly,prislovce-cas-cetnost-2-uroven,fortnightly,21.147560648037835
167,What will you do _ ?,tomorrow,prislovce-cas-cetnost-2-uroven,tomorrow,21.147560648037835
167,She called _ but I didn't answer any of the calls.,repeatedly,prislovce-cas-cetnost-2-uroven,repeatedly,21.147560648037835
167,I have to go to bed because I have to get up _ .,early,prislovce-cas-cetnost-2-uroven,early,21.147560648037835
168,She is crying because she has just received some very _ news.,sad,pocity-nalady-2-uroven,sad,36.74153816588125
168,I'm very _ of you. You did a good job.,proud,pocity-nalady-2-uroven,proud,36.74153816588125
168,I'm going to bed because I'm very _ .,sleepy,pocity-nalady-2-uroven,sleepy,36.74153816588125
168, _ on you for behaving like that!,Shame,pocity-nalady-2-uroven,Shame,36.74153816588125
169,"I'm not very good at coping in _ situations, I always need to take a deep breath.",stressful,pocity-nalady-2-uroven,stressful,9.888422262929977
169,The film we watched was so _ that I fell asleep.,boring,pocity-nalady-2-uroven,boring,9.888422262929977
169,I was _ that he came because he said that he wouldn't come.,surprised,pocity-nalady-2-uroven,surprised,9.888422262929977
169,I was so _ that I slammed the door after myself.,angry,pocity-nalady-2-uroven,angry,9.888422262929977
170,That was very _ of you to invite Petra to go with us.,kind,pocity-nalady-2-uroven,kind,14.15023234250171
170,"This is an _ story, it should be published.",interesting,pocity-nalady-2-uroven,interesting,14.15023234250171
170,"Are you _ with the results? Yes, I got the best score I could.",satisfied,pocity-nalady-2-uroven,satisfied,14.15023234250171
170,They were filled with _ when they won the match.,joy,pocity-nalady-2-uroven,joy,14.15023234250171
171,I always call someone when I feel _ .,lonely,pocity-nalady-2-uroven,lonely,18.62231365346733
171,I have got a lot of _ for people who try to save endangered species.,admiration,pocity-nalady-2-uroven,admiration,18.62231365346733
171,"He is very _ , he doesn't believe anyone.",suspicious,pocity-nalady-2-uroven,suspicious,18.62231365346733
171,"He's a very _ man, he cried when their child was born.",emotinal,pocity-nalady-2-uroven,emotinal,18.62231365346733
172,"He is very _ about his chances of winning a gold medal, he has trained a lot.",optimistic,pocity-nalady-2-uroven,optimistic,9.554665296105266
172,I need to go to bed because I'm _ .,tired,pocity-nalady-2-uroven,tired,9.554665296105266
172,I am _ to hear that you are feeling better.,pleased,pocity-nalady-2-uroven,pleased,9.554665296105266
172,So where are we supposed to meet? I'm _ .,confused,pocity-nalady-2-uroven,confused,9.554665296105266
173,"Johan is very _ about football, he plays it every day.",passionate,pocity-nalady-2-uroven,passionate,14.986292804026673
173,He's too _ to walk to work so he goes by car.,lazy,pocity-nalady-2-uroven,lazy,14.986292804026673
173,"I _ my job, it is boring.",hate,pocity-nalady-2-uroven,hate,14.986292804026673
173,I asked about the details because I was _ .,curious,pocity-nalady-2-uroven,curious,14.986292804026673
174,"I'm _ about the trip, it's going to be great.",excited,pocity-nalady-2-uroven,excited,8.488097227036905
174,"I'm _ to get the job, I will do anything.",determined,pocity-nalady-2-uroven,determined,8.488097227036905
174,"I am very _ with the results, I could do much better.",unhappy,pocity-nalady-2-uroven,unhappy,8.488097227036905
174,I feel _ when I speak in public.,nervous,pocity-nalady-2-uroven,nervous,8.488097227036905
175,He got _ when I criticized him.,aggressive,pocity-nalady-2-uroven,aggressive,19.959183412837834
175,"Are you _ ? Yes, I am, everything is perfect.",happy,pocity-nalady-2-uroven,happy,19.959183412837834
175,Monika has a _ of heights.,fear,pocity-nalady-2-uroven,fear,19.959183412837834
175,He made a _ decision to resign to show what he believed in.,courageous,pocity-nalady-2-uroven,courageous,19.959183412837834
176,She seemed _ about the fact that she didn't get into university.,depressed,pocity-nalady-2-uroven,depressed,11.138820530177163
176,She is an excellent paediatrician because she has _ with children.,empathy,pocity-nalady-2-uroven,empathy,11.138820530177163
176,"Be careful of what you say to her, she is very _ to criticism.",sensitive,pocity-nalady-2-uroven,sensitive,11.138820530177163
176,You can do it. Be a bit more _ in yourself.,confident,pocity-nalady-2-uroven,confident,11.138820530177163
177,The kids are enjoying his presence because he is in a _ mood.,playful,pocity-nalady-2-uroven,playful,12.385889436412162
177,"It is a _ idea to travel at night, you will be really tired.",stupid,pocity-nalady-2-uroven,stupid,12.385889436412162
177,She was _ that I could come.,delighted,pocity-nalady-2-uroven,delighted,12.385889436412162
177,It was a _ decision to travel around the world alone.,brave,pocity-nalady-2-uroven,brave,12.385889436412162
178,I _ him. I want to marry him.,love,pocity-nalady-2-uroven,love,18.017125062898796
178,The children were _ by the game. They wanted to play it again and again.,fascinated,pocity-nalady-2-uroven,fascinated,18.017125062898796
178,The doctor was _ about his chances of recovery.,pessimistic,pocity-nalady-2-uroven,pessimistic,18.017125062898796
178,"I _ that he will come to the party, I want to talk to him.",hope,pocity-nalady-2-uroven,hope,18.017125062898796
179,I feel _ . There is nothing I can do.,helpless,pocity-nalady-2-uroven,mistrusted,37.425257583195375
179,Martin's mum was _ that he failed the test.,disappointed,pocity-nalady-2-uroven,helpless,37.425257583195375
179,He lost his _ to live after his dog died.,will,pocity-nalady-2-uroven,will,37.425257583195375
179,She has always _ politicians.,mistrusted,pocity-nalady-2-uroven,disappointed,37.425257583195375
180,Ema had a _ on 24 July.,baby,rodina-lide-2-uroven,baby,9.776856129919409
180,What _ is your sister?,age,rodina-lide-2-uroven,age,9.776856129919409
180,The sister of my mother is my _ .,aunt,rodina-lide-2-uroven,aunt,9.776856129919409
181,How many _ do you have?,children,rodina-lide-1-uroven,children,11.810607213693558
181,What is your _ ?,name,rodina-lide-1-uroven,name,11.810607213693558
181,I'm Ivo's _ . We got married last summer.,wife,rodina-lide-1-uroven,wife,11.810607213693558
182,Klára and Anička are _ .,sisters,rodina-lide-1-uroven,sisters,6.599127259188855
182,The brother of my mother is my _ .,uncle,rodina-lide-1-uroven,uncle,6.599127259188855
182,I'm going to meet my boyfriend's _ at the weekend.,parents,rodina-lide-1-uroven,parents,6.599127259188855
183,"My _ is five, her name is Markétka.",daughter,rodina-lide-1-uroven,daughter,9.660201673311485
183,We are a big _ !,family,rodina-lide-1-uroven,family,9.660201673311485
183,"Do you know this man? Yes, I do, he's my _ .",husband,rodina-lide-1-uroven,husband,9.660201673311485
184,My _ met my father when she was 18.,mother,rodina-lide-1-uroven,mother,13.48191067721604
184,My father is a tall _ .,man,rodina-lide-1-uroven,man,13.48191067721604
184,"We have two _ , Veronika and Aneta.",girls,rodina-lide-1-uroven,girls,13.48191067721604
185,"This is our _ Honzík, he is 4.",son,rodina-lide-1-uroven,son,11.535868003099036
185,My wife is a beautiful _ .,woman,rodina-lide-1-uroven,woman,11.535868003099036
185,"She's not my girlfriend, we are just good _ .",friends,rodina-lide-1-uroven,friends,11.535868003099036
186,My son was a bit of a rebel when he was a _ .,teenager,rodina-lide-1-uroven,teenager,7.2236096563859205
186,My _ is a doctor.,father,rodina-lide-1-uroven,father,7.2236096563859205
186,Their baby was born last night. It's a _ !,boy,rodina-lide-1-uroven,boy,7.2236096563859205
187,I come from a large family - I have four _ and a sister.,brothers,rodina-lide-1-uroven,brothers,10.521933435038129
187,We invited 15 _ to our family dinner.,people,rodina-lide-1-uroven,people,10.521933435038129
187,My _ is in her seventies.,grandmother,rodina-lide-1-uroven,grandmother,10.521933435038129
188,Do you _ football?,play,pohybova-slovesa-1-uroven,play,9.590091245796472
188,I can _ under water.,swim,pohybova-slovesa-1-uroven,swim,9.590091245796472
188,"If I _ for a long time, my knees hurt.",stand,pohybova-slovesa-1-uroven,stand,9.590091245796472
189,We _ house last summer.,moved,pohybova-slovesa-1-uroven,moved,15.391395956452733
189,I _ into the water.,jumped,pohybova-slovesa-1-uroven,jumped,15.391395956452733
189,She is _ at the table.,sitting,pohybova-slovesa-1-uroven,sitting,15.391395956452733
190,She _ off her bike.,fell,pohybova-slovesa-1-uroven,fell,24.891925317239483
190,When does she _ her new job?,start,pohybova-slovesa-1-uroven,start,24.891925317239483
190,We _ all night.,danced,pohybova-slovesa-1-uroven,danced,24.891925317239483
191,I can _ very fast.,run,pohybova-slovesa-1-uroven,run,11.968373266995407
191,I can't _ eating this delicious cake.,stop,pohybova-slovesa-1-uroven,stop,11.968373266995407
191,Let's go _ in the winter!,skiing,pohybova-slovesa-1-uroven,skiing,11.968373266995407
192,Did you _ from Prague to Paris?,fly,pohybova-slovesa-1-uroven,fly,6.343718580293225
192,We can _ on the river in the winter.,skate,pohybova-slovesa-1-uroven,skate,6.343718580293225
192,Will you _ to the party?,come,pohybova-slovesa-1-uroven,come,6.343718580293225
193,The bus _ in an hour.,leaves,pohybova-slovesa-1-uroven,leaves,27.968542369947865
193,Did he _ off his bike?,fall,pohybova-slovesa-1-uroven,fall,27.968542369947865
193,I _ my hands.,clapped,pohybova-slovesa-1-uroven,clapped,27.968542369947865
194,She _ home.,walked,pohybova-slovesa-1-uroven,walked,20.93439421028796
194,"Can you _ the door open, please?",hold,pohybova-slovesa-1-uroven,hold,20.93439421028796
194,"Petr, _ right!",turn,pohybova-slovesa-1-uroven,turn,20.93439421028796
195,Shh! She is _ .,sleeping,slovesa-zaklad-1-uroven,sleeping,7.988771825954126
195,What are you _ ? Orange juice.,drinking,slovesa-zaklad-1-uroven,drinking,7.988771825954126
195,She is _ because she fell off her bike.,crying,slovesa-zaklad-1-uroven,crying,7.988771825954126
196,I'm _ Harry Potter.,reading,slovesa-zaklad-1-uroven,reading,36.11764123617159
196,"He's a doctor, he _ at the hospital.",works,slovesa-zaklad-1-uroven,works,36.11764123617159
196,Do you _ meat?,eat,slovesa-zaklad-1-uroven,eat,36.11764123617159
197,I _ in Prague.,live,slovesa-zaklad-1-uroven,live,29.75299267901821
197,When does the film _ ?,begin,slovesa-zaklad-1-uroven,begin,29.75299267901821
197,He _ her on the mouth.,kissed,slovesa-zaklad-1-uroven,kissed,29.75299267901821
198,"I will _ some fruit, we don't have any.",buy,slovesa-zaklad-1-uroven,buy,17.23543916183973
198,"Kamil _ very well, he will be an artist.",draws,slovesa-zaklad-1-uroven,draws,17.23543916183973
198,The shop _ at 5 pm.,closes,slovesa-zaklad-1-uroven,closes,17.23543916183973
199,Can I _ your scissors to cut the sheet of paper?,use,slovesa-zaklad-1-uroven,use,8.054590487444248
199,Will you _ the car? It's dirty.,wash,slovesa-zaklad-1-uroven,wash,8.054590487444248
199,I like to _ in the autumn because there are fewer tourists.,travel,slovesa-zaklad-1-uroven,travel,8.054590487444248
200,Did you _ the house yourself?,build,slovesa-zaklad-1-uroven,build,20.09678329094968
200,"Mum, can you _ me a chocolate cake?",make,slovesa-zaklad-1-uroven,make,20.09678329094968
200,"I will stay at home, it's _ .",raining,slovesa-zaklad-1-uroven,raining,20.09678329094968
201,The thieves _ the house by the door.,entered,slovesa-zaklad-1-uroven,entered,29.465227273832507
201,This _ my sister.,is,slovesa-zaklad-1-uroven,is,29.465227273832507
201,Will you _ a song to us?,sing,slovesa-zaklad-1-uroven,sing,29.465227273832507
202,I _ got two brothers.,have,slovesa-zaklad-1-uroven,have,34.605768805763674
202,The shop _ at 9 am.,opens,slovesa-zaklad-1-uroven,opens,34.605768805763674
202,"I couldn't _ Milan, he was behind a tree.",find,slovesa-zaklad-1-uroven,find,34.605768805763674
203,I _ home once a week to talk to my parents.,ring,slovesa-zaklad-1-uroven,ring,17.549600199880164
203,The story _ on page 8.,continues,slovesa-zaklad-1-uroven,continues,17.549600199880164
203,"It's _ , let's build a snowman.",snowing,slovesa-zaklad-1-uroven,snowing,17.549600199880164
204,She lost a lot of _ in the accident.,blood,casti-tela-1-uroven,blood,10.796849030619269
204,She has got beautiful blue _ .,eyes,casti-tela-1-uroven,eyes,10.796849030619269
204,"I can't walk, my _ hurts.",knee,casti-tela-1-uroven,knee,10.796849030619269
205,She has broken a _ in her wrist.,bone,casti-tela-1-uroven,bone,14.295758809675743
205,She blew her _ .,nose,casti-tela-1-uroven,nose,14.295758809675743
205,He kissed her on the _ .,mouth,casti-tela-1-uroven,mouth,14.295758809675743
206,"She has got long, dark _ .",hair,casti-tela-1-uroven,hair,6.86019679439028
206,"My _ are so cold, I will put on socks.",feet,casti-tela-1-uroven,feet,6.86019679439028
206,The girl and the boy hold their _ .,hands,casti-tela-1-uroven,hands,6.86019679439028
207,"I can't hear you, there is something in my _ .",ear,casti-tela-1-uroven,ear,8.244554637731662
207,You can solve the problem – use your _ .,brain,casti-tela-1-uroven,brain,8.244554637731662
207,Brush your _ !,teeth,casti-tela-1-uroven,teeth,8.244554637731662
208,She took her baby in her _ .,arms,casti-tela-1-uroven,arms,9.297569270263091
208,She had a ring on her _ .,finger,casti-tela-1-uroven,finger,9.297569270263091
208,My mum has a good _ .,heart,casti-tela-1-uroven,heart,9.297569270263091
209,I put on a hat to keep my _ warm.,head,casti-tela-1-uroven,head,7.383688889264118
209,He broke his _ when he was skiing.,leg,casti-tela-1-uroven,leg,7.383688889264118
209,Don't bite your _ !,nails,casti-tela-1-uroven,nails,7.383688889264118
210,My sister always wears a gold chain around her _ .,neck,casti-tela-1-uroven,neck,12.661780741279893
210,I could see from her _ that she was unhappy.,face,casti-tela-1-uroven,face,12.661780741279893
210,Babies have soft _ .,skin,casti-tela-1-uroven,skin,12.661780741279893
211,The _ is pink.,pig,zvirata-mix-1-uroven,lion,6.840120487379096
211,The _ is the king of animals.,lion,zvirata-mix-1-uroven,pig,6.840120487379096
211,The _ eats bananas.,monkey,zvirata-mix-1-uroven,monkey,6.840120487379096
212,The _ is a large animal.,tiger,zvirata-mix-1-uroven,tiger,5.320591150033431
212,The _ lives in water.,turtle,zvirata-mix-1-uroven,turtle,5.320591150033431
212,The _ is a small animal with long ears.,rabbit,zvirata-mix-1-uroven,rabbit,5.320591150033431
213,The _ produces milk.,cow,zvirata-mix-1-uroven,cow,14.134141413276376
213,The _ is green.,crocodile,zvirata-mix-1-uroven,chicken,14.134141413276376
213,The _ is a type of bird.,chicken,zvirata-mix-1-uroven,crocodile,14.134141413276376
214,The _ is an animal that looks like a small horse but has longer ears.,donkey,zvirata-mix-1-uroven,donkey,6.044190327780081
214,The _ has sharp teeth.,shark,zvirata-mix-1-uroven,shark,6.044190327780081
214,The _ is a large ape.,gorilla,zvirata-mix-1-uroven,gorilla,6.044190327780081
215,The _ is a very large grey animal.,elephant,zvirata-mix-1-uroven,dog,4.8241268536752795
215,The _ is a bird that lives by water.,duck,zvirata-mix-1-uroven,duck,4.8241268536752795
215,The _ is an animal with four legs.,dog,zvirata-mix-1-uroven,elephant,4.8241268536752795
216,The _ is an animal with a very long neck.,giraffe,zvirata-mix-1-uroven,giraffe,9.63613900641872
216,The  _ lives in water and has eight tentacles.,octopus,zvirata-mix-1-uroven,octopus,9.63613900641872
216,The _ is a black and white bird.,penguin,zvirata-mix-1-uroven,penguin,9.63613900641872
217,The _ provides milk.,goat,zvirata-mix-1-uroven,goat,7.28863693147246
217,The _ is a large animal that lives in the desert.,camel,zvirata-mix-1-uroven,camel,7.28863693147246
217,The _ is a sea mammal.,dolphin,zvirata-mix-1-uroven,dolphin,7.28863693147246
218,The _ catches mice.,cat,zvirata-mix-1-uroven,cat,39.390640933189175
218,The _ is a large animal with thick grey skin.,hippopotamus,zvirata-mix-1-uroven,hippopotamus,39.390640933189175
218,The _ moves by jumping.,kangaroo,zvirata-mix-1-uroven,kangaroo,39.390640933189175
219,My _ is Tim.,name,rodina-lide-1-uroven,name,17.327844405455398
219,The sister of my father is my _ .,aunt,rodina-lide-1-uroven,aunt,17.327844405455398
219,The _ has long hair.,girl,rodina-lide-1-uroven,girl,17.327844405455398
220,I have one older _ .,brother,rodina-lide-3-uroven,brother,8.786466682701207
220,Mary is my _ .,wife,rodina-lide-3-uroven,wife,8.786466682701207
220,He's my _ .,age,rodina-lide-3-uroven,age,8.786466682701207
221,They are not a big _ .,family,rodina-lide-1-uroven,family,8.766680792116883
221,The brother of my father is my _ .,uncle,rodina-lide-1-uroven,uncle,8.766680792116883
221,The _ is crying all the time.,baby,rodina-lide-1-uroven,baby,8.766680792116883
222,Mark is a nice _ .,person,rodina-lide-2-uroven,person,11.347072546895989
222,How many _ do you work with?,people,rodina-lide-2-uroven,people,11.347072546895989
222,My _ is a great man.,father,rodina-lide-2-uroven,father,11.347072546895989
223,She is my younger _ .,sister,rodina-lide-2-uroven,sister,11.169459963880993
223,I love my _ !,husband,rodina-lide-2-uroven,husband,11.169459963880993
223,This _ says she knows you.,woman,rodina-lide-2-uroven,woman,11.169459963880993
224,Are these your _ ?,parents,rodina-lide-1-uroven,parents,12.537871900609503
224,He is a bad _ .,man,rodina-lide-1-uroven,man,12.537871900609503
224,My _ is a very kind woman.,mother,rodina-lide-1-uroven,mother,12.537871900609503
226,"You are eighteen now, so you are an _ .",adult,rodina-lide-2-uroven,adult,13.886059441280869
226,This is the _ that lives next to us.,neighbour,rodina-lide-2-uroven,neighbour,13.886059441280869
226,My aunt’s child is my _ .,cousin,rodina-lide-2-uroven,cousin,13.886059441280869
226,Their _ was born last week.,baby,rodina-lide-2-uroven,baby,13.886059441280869
227,There is a _ of people on the street.,crowd,rodina-lide-2-uroven,crowd,14.921889378278838
227,My _ is eighty years old.,grandmother,rodina-lide-2-uroven,grandmother,14.921889378278838
227,"Write down your _ , please.",surname,rodina-lide-2-uroven,surname,14.921889378278838
227,You should take care of your _ .,family,rodina-lide-2-uroven,family,14.921889378278838
228,This is _ Thompson. He is your new boss.,Mr,rodina-lide-2-uroven,Mr,13.669063999481512
228,My sister’s son is my _ .,nephew,rodina-lide-2-uroven,nephew,13.669063999481512
228,Would you like to be our _ ?,guest,rodina-lide-2-uroven,guest,13.669063999481512
228,Tell us your name and your _ .,age,rodina-lide-2-uroven,age,13.669063999481512
229,I am _ . We had a wedding last year.,married,rodina-lide-2-uroven,married,13.70682371257475
229,She was never a difficult _ .,teenager,rodina-lide-2-uroven,teenager,13.70682371257475
229,I have to work in a _ with four other people.,team,rodina-lide-2-uroven,team,13.70682371257475
229,They are not _ . They don’t know each other.,friends,rodina-lide-2-uroven,friends,13.70682371257475
230,How do you know _ Hill?,Mrs,rodina-lide-2-uroven,Mrs,15.205204275835127
230,He is a _ now. His daughter just had a baby.,grandfather,rodina-lide-2-uroven,grandfather,15.205204275835127
230,Would you like to be my _ ?,girlfriend,rodina-lide-2-uroven,girlfriend,15.205204275835127
230,I have never met that _ .,person,rodina-lide-2-uroven,person,15.205204275835127
231,There is a _ in our living room.,visitor,rodina-lide-2-uroven,visitor,12.640255434370381
231,"She’s not married yet, so you should call her _ .",Miss,rodina-lide-2-uroven,Miss,12.640255434370381
231,I don’t belong to your _ of people.,group,rodina-lide-2-uroven,group,12.640255434370381
231,Becky is just a little _ .,girl,rodina-lide-2-uroven,girl,12.640255434370381
232,I have a _ . She is my son’s daughter.,granddaughter,rodina-lide-2-uroven,granddaughter,10.29729007554132
232,He doesn’t want to be my _ .,boyfriend,rodina-lide-2-uroven,boyfriend,10.29729007554132
232,Oscar is a twenty-year-old _ .,man,rodina-lide-2-uroven,man,10.29729007554132
232,Sally really likes talking to _ .,people,rodina-lide-2-uroven,people,10.29729007554132
233,"Here is a paper, _ something.",draw,slovesa-zaklad-1-uroven,draw,12.137869046370028
233,Do you want to _ something?,eat,slovesa-zaklad-1-uroven,eat,12.137869046370028
233,I _ in a city.,live,slovesa-zaklad-1-uroven,live,12.137869046370028
234,I want to _ happy.,be,slovesa-zaklad-1-uroven,be,16.643241418079313
234,"Here, _ some water.",drink,slovesa-zaklad-1-uroven,drink,16.643241418079313
234,Do you _ often?,travel,slovesa-zaklad-1-uroven,travel,16.643241418079313
235,Children need to _ a lot.,sleep,slovesa-zaklad-1-uroven,sleep,8.924204966443273
235,He doesn’t want to _ .,continue,slovesa-zaklad-1-uroven,continue,8.924204966443273
235,You can _ your eyes.,open,slovesa-zaklad-1-uroven,open,8.924204966443273
236,She _ some money left.,has,slovesa-zaklad-2-uroven,has,33.13605927341138
236,It might _ tomorrow.,rain,slovesa-zaklad-2-uroven,rain,33.13605927341138
236,They _ together.,work,slovesa-zaklad-2-uroven,work,33.13605927341138
237,Help me _ it.,find,slovesa-zaklad-1-uroven,find,11.087718262112663
237,He must _ to the doctor.,go,slovesa-zaklad-1-uroven,go,11.087718262112663
237,There is the bathroom. Go _ yourself.,wash,slovesa-zaklad-1-uroven,wash,11.087718262112663
238,We can _ that.,use,slovesa-zaklad-1-uroven,use,8.625182890318777
238,You can _ the door.,close,slovesa-zaklad-1-uroven,close,8.625182890318777
238,Is it expensive to _ a house?,build,slovesa-zaklad-1-uroven,build,8.625182890318777
239,There are ten _ and five girls.,boys,rodina-lide-1-uroven,boys,16.11131026416568
239,She has a _ called Emily.,daughter,rodina-lide-1-uroven,daughter,16.11131026416568
239,I don’t know these _ .,people,rodina-lide-1-uroven,people,16.11131026416568
240,This is a picture of my _ .,grandson,rodina-lide-3-uroven,grandson,11.298290094855576
240,Our daughter is pregnant. We are going to be _ .,grandparents,rodina-lide-3-uroven,grandparents,11.298290094855576
240,"Yes, I know his _ . It’s Nick.",name,rodina-lide-3-uroven,name,11.298290094855576
240,My _ looks just like me.,sister,rodina-lide-3-uroven,sister,11.298290094855576
241,I want to _ something new.,create,slovesa-zaklad-1-uroven,create,11.847603605390212
241,You cannot _ cigarettes here.,smoke,slovesa-zaklad-1-uroven,smoke,11.847603605390212
241,He can _ a couple of minutes.,wait,slovesa-zaklad-1-uroven,wait,11.847603605390212
242,Did you _ the film?,enjoy,slovesa-zaklad-2-uroven,enjoy,8.307754115658476
242,You can _ it over there.,put,slovesa-zaklad-2-uroven,put,8.307754115658476
242,John should _ the new car.,try,slovesa-zaklad-2-uroven,try,8.307754115658476
243,I want you to _ my parents.,meet,slovesa-zaklad-2-uroven,meet,32.86286230980447
243,She will _ the child back.,get,slovesa-zaklad-2-uroven,get,32.86286230980447
243,That _ good.,sounds,slovesa-zaklad-2-uroven,sounds,32.86286230980447
244,We _ help you with that.,can,slovesa-zaklad-2-uroven,can,16.56977991990314
244,I’m sure he will _ great things.,achieve,slovesa-zaklad-2-uroven,achieve,16.56977991990314
244,You can’t _ here.,camp,slovesa-zaklad-2-uroven,camp,16.56977991990314
245,He _ at the worst jokes.,laughs,slovesa-zaklad-2-uroven,laughs,14.542423802074792
245,Do you want to _ he will win?,bet,slovesa-zaklad-2-uroven,bet,14.542423802074792
245,I can’t _ very well.,sing,slovesa-zaklad-2-uroven,sing,14.542423802074792
246,I should _ for the trip.,prepare,slovesa-zaklad-3-uroven,prepare,9.830760446188402
246,Ellen is going to _ the exam.,fail,slovesa-zaklad-3-uroven,fail,9.830760446188402
246,They can’t _ here anymore.,stay,slovesa-zaklad-3-uroven,stay,9.830760446188402
247,He can _ very fast.,run,pohybova-slovesa-1-uroven,run,7.192132480076909
247,I don’t want to _ with you.,dance,pohybova-slovesa-1-uroven,dance,7.192132480076909
247,Can you _ a horse?,ride,pohybova-slovesa-1-uroven,ride,7.192132480076909
248,How high can you _ ?,jump,pohybova-slovesa-2-uroven,jump,9.360028744212823
248,"Please, _ for a while.",stop,pohybova-slovesa-2-uroven,leave,9.360028744212823
248,She should _ .,leave,pohybova-slovesa-2-uroven,stop,9.360028744212823
249,Emma _ like a fish.,swims,pohybova-slovesa-1-uroven,swims,23.077703661512842
249,Let’s _ basketball.,play,pohybova-slovesa-1-uroven,play,23.077703661512842
249,You cannot _ down.,fall,pohybova-slovesa-1-uroven,fall,23.077703661512842
250,Can you _ this for me?,hold,pohybova-slovesa-1-uroven,hold,14.119491829377912
250,We can go _ if it snows.,skiing,pohybova-slovesa-1-uroven,skiing,14.119491829377912
250,He can _ on that chair.,sit,pohybova-slovesa-1-uroven,sit,14.119491829377912
251,You can’t _ other players.,kick,pohybova-slovesa-1-uroven,kick,8.003377885685257
251,It hurts if I _ for too long.,stand,pohybova-slovesa-1-uroven,stand,8.003377885685257
