id;ps;problem
9764;353;1963
9765;353;1964
9766;2623;1965
9767;2623;1966
9768;2623;1967
9769;353;1968
9770;353;1969
9771;2623;1970
9772;2623;1971
9773;353;1972
9774;353;1973
9775;2623;1974
9776;353;1975
9777;2623;1976
9778;2623;1977
9779;2623;1978
9780;353;1979
9781;353;1980
9782;2623;1981
9783;353;1982
9784;353;1983
9785;353;1984
9786;2623;1985
9787;353;1986
9788;353;1987
9789;392;1988
9790;392;1989
9791;392;1990
9792;392;1991
9793;1450;1992
9794;1450;1993
9795;392;1994
9796;1450;1995
9797;1450;1996
9798;392;1997
9799;406;1998
9800;406;1999
9801;406;2000
9802;406;2001
9803;406;2002
9804;406;2003
9805;406;2004
9806;406;2005
9807;406;2006
9808;406;2007
9809;406;2008
9810;406;2009
9811;406;2010
9812;406;2011
9813;406;2012
9814;406;2013
9815;406;2014
9816;406;2015
9817;406;2016
9818;406;2017
9819;406;2018
9820;406;2019
9821;406;2020
9822;406;2021
9823;406;2022
9824;406;2023
9825;406;2024
9826;406;2025
9827;406;2026
9828;406;2027
9829;407;2028
9830;407;2029
9831;407;2030
9832;407;2031
9833;407;2032
9834;407;2033
9835;407;2034
9836;407;2035
9837;407;2036
9838;407;2037
9839;407;2038
9840;407;2039
9841;407;2040
9842;407;2041
9843;407;2042
9844;407;2043
9845;407;2044
9846;407;2045
9847;407;2046
9848;407;2047
9849;407;2048
9850;407;2049
9851;407;2050
9852;407;2051
9853;407;2052
9854;407;2053
9855;407;2054
9856;407;2055
9857;407;2056
9858;407;2057
9859;408;2058
9860;408;2059
9861;408;2060
9862;408;2061
9863;408;2062
9864;408;2063
9865;408;2064
9866;408;2065
9867;408;2066
9868;408;2067
9869;408;2068
9870;408;2069
9871;408;2070
9872;408;2071
9873;408;2072
9874;408;2073
9875;408;2074
9876;408;2075
9877;408;2076
9878;408;2077
9879;408;2078
9880;408;2079
9881;408;2080
9882;408;2081
9883;408;2082
9884;408;2083
9885;408;2084
9886;408;2085
9887;408;2086
9888;408;2087
9889;1023;2088
9890;409;2089
9891;409;2090
9892;409;2091
9893;409;2092
9894;1023;2093
9895;409;2094
9896;409;2095
9897;1023;2096
9898;409;2097
9899;1023;2098
9900;409;2099
9901;1023;2100
9902;1023;2101
9903;409;2102
9904;409;2103
9905;409;2104
9906;1023;2105
9907;1023;2106
9908;409;2107
9909;409;2108
9910;409;2109
9911;409;2110
9912;409;2111
9913;1023;2112
9914;1023;2113
9915;409;2114
9916;409;2115
9917;409;2116
9918;409;2117
9919;410;2118
9920;410;2119
9921;410;2120
9922;410;2121
9923;410;2122
9924;410;2123
9925;410;2124
9926;410;2125
9927;410;2126
9928;410;2127
9929;410;2128
9930;410;2129
9931;410;2130
9932;410;2131
9933;410;2132
9934;410;2133
9935;410;2134
9936;410;2135
9937;410;2136
9938;410;2137
9939;360;2138
9940;360;2139
9941;360;2140
9942;360;2141
9943;360;2142
9944;360;2143
9945;360;2144
9946;360;2145
9947;360;2146
9948;360;2147
9949;360;2148
9950;360;2149
9951;360;2150
9952;360;2151
9953;360;2152
9954;360;2153
9955;360;2154
9956;360;2155
9957;360;2156
9958;360;2157
9959;360;2158
9960;360;2159
9961;360;2160
9962;360;2161
9963;360;2162
9964;360;2163
9965;360;2164
9966;360;2165
9967;360;2166
9968;360;2167
9969;360;2168
9970;360;2169
9971;360;2170
9972;360;2171
9973;360;2172
9974;360;2173
9975;360;2174
9976;360;2175
9977;360;2176
9978;360;2177
9979;411;2178
9980;411;2179
9981;411;2180
9982;1891;2181
9983;411;2182
9984;411;2183
9985;1891;2184
9986;411;2185
9987;411;2186
9988;411;2187
9990;411;2189
9992;411;2191
9993;411;2192
9994;1891;2193
9995;411;2194
9997;1891;2196
9998;1891;2197
9999;411;2198
10000;411;2199
10001;411;2200
10002;411;2201
10003;411;2202
10004;411;2203
10005;411;2204
10006;411;2205
10007;411;2206
10008;411;2207
10009;412;2208
10010;412;2209
10011;412;2210
10012;412;2211
10013;412;2212
10014;412;2213
10015;412;2214
10016;412;2215
10017;412;2216
10018;412;2217
10019;412;2218
10020;412;2219
10021;412;2220
10022;412;2221
10023;412;2222
10024;412;2223
10025;412;2224
10026;412;2225
10027;412;2226
10028;412;2227
10029;412;2228
10031;412;2230
10032;412;2231
10033;412;2232
10034;412;2233
10035;412;2234
10036;412;2235
10037;412;2236
10038;412;2237
10039;412;2238
10040;412;2239
10041;412;2240
10042;412;2241
10043;412;2242
10044;412;2243
10045;412;2244
10046;412;2245
10047;412;2246
10048;412;2247
10049;412;2248
10050;378;2249
10051;378;2250
10052;378;2251
10053;378;2252
10054;378;2253
10055;378;2254
10056;378;2255
10057;378;2256
10058;378;2257
10060;378;2259
10061;378;2260
10062;378;2261
10063;378;2262
10064;378;2263
10065;413;2264
10066;413;2265
10067;413;2266
10068;413;2267
10069;413;2268
10070;413;2269
10071;413;2270
10072;413;2271
10073;413;2272
10074;413;2273
10075;413;2274
10076;413;2275
10077;413;2276
10078;413;2277
10079;413;2278
10080;413;2279
10081;413;2280
10082;413;2281
10083;413;2282
10084;413;2283
10085;413;2284
10086;413;2285
10087;413;2286
10088;413;2287
10089;413;2288
10090;413;2289
10091;413;2290
10092;413;2291
10093;413;2292
10094;413;2293
10095;414;2294
10096;1892;2295
10097;1892;2296
10098;1892;2297
10099;414;2298
10100;414;2299
10101;414;2300
10102;414;2301
10103;414;2302
10104;1892;2303
10105;414;2304
10106;414;2305
10107;414;2306
10108;1892;2307
10109;414;2308
10110;1892;2309
10111;414;2310
10112;414;2311
10113;1892;2312
10114;1892;2313
10115;414;2314
10116;1892;2315
10117;1892;2316
10118;1892;2317
10119;414;2318
10120;1892;2319
10121;1892;2320
10122;1892;2321
10123;414;2322
10124;1892;2323
10125;1892;2324
10126;1892;2325
10127;414;2326
10128;1892;2327
10129;414;2328
10130;414;2329
10131;414;2330
10132;414;2331
10133;414;2332
10134;414;2333
10135;415;2334
10136;415;2335
10137;415;2336
10138;415;2337
10139;415;2338
10140;415;2339
10141;415;2340
10142;415;2341
10143;415;2342
10144;415;2343
10145;415;2344
10146;415;2345
10147;415;2346
10148;415;2347
10149;415;2348
10150;415;2349
10151;415;2350
10152;415;2351
10153;415;2352
10154;415;2353
10155;415;2354
10156;415;2355
10157;415;2356
10158;415;2357
10159;415;2358
10160;415;2359
10161;415;2360
10162;415;2361
10163;415;2362
10164;415;2363
10165;415;2364
10166;416;2365
10167;416;2366
10168;416;2367
10169;416;2368
10170;416;2369
10171;416;2370
10172;416;2371
10173;416;2372
10174;416;2373
10175;416;2374
10176;416;2375
10177;416;2376
10178;416;2377
10179;416;2378
10180;416;2379
10181;416;2380
10182;416;2381
10183;416;2382
10184;416;2383
10185;416;2384
10186;418;1
10187;2518;2
10188;2518;3
10189;418;4
10190;426;5
10191;2518;6
10192;2518;7
10193;418;8
10194;426;9
10195;2518;10
10196;426;11
10197;418;12
10198;2518;13
10199;2518;14
10200;418;15
10201;426;16
10202;2518;17
10203;418;18
10204;2518;19
10205;2518;20
10206;418;21
10207;2518;22
10208;2518;23
10209;418;24
10210;426;25
10211;2518;26
10212;419;27
10213;2522;28
10214;426;29
10215;419;30
10216;426;31
10217;419;32
10218;419;33
10219;426;34
10220;419;35
10221;2522;36
10222;2518;37
10223;2518;38
10224;2522;39
10225;419;40
10226;2518;41
10227;419;42
10228;419;43
10229;1879;44
10230;426;45
10231;419;46
10232;2518;47
10233;426;48
10234;419;49
10235;420;50
10236;2517;51
10237;420;52
10238;2519;53
10239;2517;54
10240;420;55
10241;2517;56
10242;420;57
10243;420;58
10244;420;59
10245;420;60
10246;427;61
10247;2517;62
10248;2517;63
10249;427;64
10250;420;65
10251;420;66
10252;420;67
10253;421;68
10254;421;69
10255;2517;70
10256;421;71
10257;421;72
10258;421;73
10259;421;74
10260;421;75
10261;421;76
10262;421;77
10263;421;78
10264;421;79
10265;421;80
10266;421;81
10267;421;82
10268;421;83
10269;421;84
10270;421;85
10271;421;86
10272;1877;87
10273;1877;88
10274;422;89
10275;422;90
10276;422;91
10277;422;92
10278;422;93
10279;422;94
10280;422;95
10281;1877;96
10282;422;97
10283;422;98
10284;1877;99
10285;1747;100
10286;1877;101
10287;422;102
10288;422;103
10289;1877;104
10290;1877;105
10291;422;106
10292;1877;107
10293;1747;108
10294;422;109
10295;422;110
10296;1877;111
10297;1877;112
10298;422;113
10299;1878;114
10300;423;115
10301;1878;116
10302;1878;117
10303;1878;118
10304;423;119
10305;1878;120
10306;423;121
10307;1878;122
10308;423;123
10309;423;124
10310;423;125
10311;1747;126
10312;423;127
10313;423;128
10314;423;129
10315;423;130
10316;1878;131
10317;1878;132
10318;418;133
10319;2518;134
10320;2522;135
10321;418;136
10322;2522;137
10323;2522;138
10324;2524;139
10325;2522;140
10326;426;141
10327;2522;142
10328;2522;143
10329;426;144
10330;426;145
10331;418;146
10332;418;147
10333;426;148
10334;2518;149
10335;426;150
10336;2522;151
10337;426;152
10338;418;153
10339;426;154
10340;2522;155
10341;2522;156
10342;418;157
10343;2615;158
10344;424;159
10345;2615;160
10346;2615;161
10347;2615;162
10348;2203;163
10349;424;164
10350;2615;165
10351;2615;166
10352;2615;167
10353;2203;168
10354;424;169
10355;2615;170
10356;2203;171
10357;2203;172
10358;2203;173
10359;424;174
10360;2615;175
10361;2615;176
10362;2615;177
10363;2203;178
10364;424;179
10365;2615;180
10366;2203;181
10368;420;183
10369;2517;184
10370;2519;185
10371;2517;186
10372;2517;187
10373;427;188
10374;2519;189
10375;2519;190
10376;2517;191
10377;2517;192
10378;427;193
10379;2519;194
10380;2519;195
10381;2517;196
10382;2517;197
10383;427;198
10384;2519;199
10385;2519;200
10386;2517;201
10387;2517;202
10388;2519;203
10389;427;204
10390;2517;205
10391;2519;206
10392;2519;207
10393;421;208
10394;2519;209
10395;2519;210
10396;2519;211
10397;2519;212
10398;2517;213
10399;421;214
10400;2519;215
10401;2519;216
10402;2519;217
10403;2519;218
10404;2517;219
10405;421;220
10406;2519;221
10407;2519;222
10408;2517;223
10409;2517;224
10410;2517;225
10411;421;226
10412;2519;227
10413;2519;228
10414;2519;229
10415;2519;230
10416;2517;231
10417;2517;232
10418;422;233
10419;422;234
10420;1877;235
10421;1877;236
10422;1747;237
10423;422;238
10424;422;239
10425;1747;240
10426;422;241
10427;1877;242
10428;422;243
10429;422;244
10430;422;245
10431;1747;246
10432;422;247
10433;422;248
10434;1747;249
10435;422;250
10436;422;251
10437;1747;252
10438;1877;253
10439;422;254
10440;422;255
10441;422;256
10442;422;257
10443;423;258
10444;423;259
10445;423;260
10446;423;261
10447;423;262
10448;423;263
10449;423;264
10450;423;265
10451;423;266
10452;423;267
10453;423;268
10454;423;269
10455;423;270
10456;423;271
10457;1878;272
10458;423;273
10459;423;274
10460;423;275
10461;423;276
10462;423;277
10463;423;278
10464;423;279
10465;1878;280
10466;423;281
10467;1878;282
10468;425;283
10469;425;284
10470;425;285
10471;425;286
10472;425;287
10473;425;288
10474;425;289
10475;425;290
10476;425;291
10477;425;292
10478;425;293
10479;425;294
10480;425;295
10481;425;296
10482;425;297
10483;425;298
10484;425;299
10485;425;300
10486;425;301
10487;425;302
10488;425;303
10489;425;304
10490;425;305
10491;425;306
10492;425;307
10493;2524;308
10494;2522;309
10495;2522;310
10496;426;311
10497;2518;312
10498;426;313
10499;1747;314
10500;1747;315
10501;2522;316
10502;2522;317
10503;2522;318
10504;426;319
10505;2522;320
10506;2522;321
10507;2522;322
10508;2522;323
10509;2522;324
10510;2522;325
10511;1747;326
10512;1747;327
10513;2518;328
10514;426;329
10515;426;330
10516;2522;331
10517;2518;332
10518;2518;333
10519;2522;334
10520;2522;335
10521;2522;336
10522;426;337
10523;2522;338
10524;426;339
10525;2518;340
10526;426;341
10527;2518;342
10528;2518;343
10529;426;344
10530;2518;345
10531;2522;346
10532;426;347
10533;2522;348
10534;426;349
10535;1879;350
10536;2522;351
10537;2518;352
10538;427;353
10539;427;354
10540;2519;355
10541;427;356
10542;1747;357
10543;2519;358
10544;420;359
10545;427;360
10546;2519;361
10547;427;362
10548;1747;363
10549;420;364
10550;420;365
10551;427;366
10552;427;367
10553;428;368
10554;428;369
10555;428;370
10556;428;371
10557;428;372
10558;428;373
10559;428;374
10560;428;375
10561;428;376
10562;428;377
10563;428;378
10564;428;379
10565;428;380
10566;428;381
10567;428;382
10568;429;383
10569;429;384
10570;429;385
10571;429;386
10572;429;387
10573;429;388
10574;429;389
10575;429;390
10576;429;391
10577;429;392
10578;429;393
10579;429;394
10580;429;395
10581;429;396
10582;429;397
10583;430;398
10584;430;399
10585;430;400
10586;430;401
10587;430;402
10588;430;403
10589;430;404
10590;430;405
10591;430;406
10592;430;407
10593;430;408
10594;430;409
10595;430;410
10596;430;411
10597;430;412
10598;430;413
10599;430;414
10600;430;415
10601;430;416
10602;430;417
10603;431;418
10604;431;419
10605;431;420
10606;431;421
10607;431;422
10608;431;423
10609;431;424
10610;431;425
10611;431;426
10612;431;427
10613;431;428
10614;431;429
10615;431;430
10616;431;431
10617;431;432
10618;431;433
10619;431;434
10620;431;435
10621;431;436
10622;431;437
10623;431;438
10624;431;439
10625;431;440
10626;431;441
10627;431;442
10628;431;443
10629;431;444
10630;431;445
10631;431;446
10632;431;447
10633;433;448
10634;433;449
10635;433;450
10636;433;451
10637;433;452
10638;433;453
10639;433;454
10640;433;455
10641;433;456
10642;433;457
10643;433;458
10644;433;459
10645;433;460
10646;433;461
10647;433;462
10648;433;463
10649;433;464
10650;433;465
10651;433;466
10652;434;467
10653;434;468
10654;434;469
10655;434;470
10656;434;471
10657;434;472
10658;434;473
10659;434;474
10660;434;475
10661;434;476
10662;434;477
10663;434;478
10664;434;479
10665;434;480
10666;434;481
10667;434;482
10668;434;483
10669;434;484
10670;434;485
10671;434;486
10672;424;487
10673;424;488
10674;2616;489
10675;2615;490
10676;2615;491
10677;424;492
10680;424;495
10681;2615;496
10682;2615;497
10683;424;498
10684;2615;499
10685;424;500
10686;424;501
10688;2615;503
10689;2615;504
10690;2615;505
10691;2616;506
10692;436;507
10693;436;508
10694;436;509
10695;436;510
10696;436;511
10697;436;512
10698;436;513
10699;436;514
10700;436;515
10701;436;516
10702;436;517
10703;436;518
10704;436;519
10705;436;520
10706;436;521
10707;436;522
10708;436;523
10709;436;524
10710;436;525
10711;436;526
10712;436;527
10713;436;528
10714;436;529
10715;436;530
10716;436;531
10717;436;532
10718;436;533
10719;436;534
10720;436;535
10721;436;536
10722;436;537
10723;436;538
10724;436;539
10725;436;540
10726;436;541
10727;436;542
10728;436;543
10729;436;544
10730;436;545
10731;436;546
10732;438;547
10733;438;548
10734;438;549
10735;438;550
10736;438;551
10737;438;552
10738;438;553
10739;438;554
10740;438;555
10741;438;556
10742;438;557
10743;438;558
10744;438;559
10745;438;560
10746;438;561
10747;438;562
10748;438;563
10749;438;564
10750;438;565
10751;438;566
10752;438;567
10753;438;568
10754;438;569
10755;438;570
10756;438;571
10757;438;572
10758;438;573
10759;438;574
10760;438;575
10761;438;576
10762;438;577
10763;438;578
10764;438;579
10765;438;580
10766;438;581
10767;438;582
10768;438;583
10769;438;584
10770;438;585
10771;440;586
10772;440;587
10773;440;588
10774;440;589
10775;440;590
10776;440;591
10777;440;592
10778;440;593
10779;440;594
10780;440;595
10781;440;596
10782;440;597
10783;440;598
10784;440;599
10785;440;600
10786;440;601
10787;440;602
10788;440;603
10789;440;604
10790;440;605
10791;441;606
10792;441;607
10793;441;608
10794;441;609
10795;441;610
10796;441;611
10797;441;612
10798;441;613
10799;441;614
10800;441;615
10801;441;616
10802;441;617
10803;441;618
10804;441;619
10805;441;620
10806;441;621
10807;441;622
10808;441;623
10809;441;624
10810;441;625
10811;441;626
10812;441;627
10813;441;628
10814;441;629
10815;441;630
10816;441;631
10817;441;632
10818;441;633
10819;441;634
10820;441;635
10821;441;636
10822;441;637
10823;441;638
10824;441;639
10825;441;640
10826;441;641
10827;441;642
10828;441;643
10829;441;644
10830;441;645
10831;443;646
10832;443;647
10833;443;648
10834;443;649
10835;443;650
10836;443;651
10837;443;652
10838;443;653
10839;443;654
10840;443;655
10841;443;656
10842;443;657
10843;443;658
10844;443;659
10845;443;660
10846;443;661
10847;443;662
10848;443;663
10849;443;664
10850;443;665
10851;444;666
10852;444;667
10853;444;668
10854;444;669
10855;444;670
10856;444;671
10857;444;672
10858;444;673
10859;444;674
10860;444;675
10861;444;676
10862;444;677
10863;444;678
10864;444;679
10865;444;680
10866;444;681
10867;444;682
10868;444;683
10869;444;684
10870;444;685
10871;445;686
10872;445;687
10873;445;688
10874;445;689
10875;445;690
10876;445;691
10877;445;692
10878;445;693
10879;445;694
10880;445;695
10881;445;696
10882;445;697
10883;445;698
10884;445;699
10885;445;700
10886;445;701
10887;445;702
10888;445;703
10889;445;704
10890;445;705
10891;446;706
10892;446;707
10893;446;708
10894;446;709
10895;446;710
10896;446;711
10897;446;712
10898;446;713
10899;446;714
10900;446;715
10901;446;716
10902;446;717
10903;446;718
10904;446;719
10905;446;720
10906;446;721
10907;446;722
10908;446;723
10909;446;724
10910;446;725
10911;447;726
10912;447;727
10913;447;728
10914;447;729
10915;447;730
10916;447;731
10917;447;732
10918;447;733
10919;447;734
10920;447;735
10921;447;736
10922;447;737
10923;447;738
10924;447;739
10925;447;740
10926;447;741
10927;447;742
10928;447;743
10929;447;744
10930;447;745
11162;854;1
11163;854;2
11164;854;3
11165;854;4
11166;854;5
11167;854;6
11168;854;7
11169;854;8
11170;854;9
11171;854;10
11172;854;11
11173;854;12
11174;854;13
11175;854;14
11176;854;15
11177;854;16
11178;854;17
11179;855;18
11180;855;19
11181;855;20
11182;855;21
11183;855;22
11184;855;23
11185;855;24
11186;855;25
11187;855;26
11188;855;27
11189;855;28
11190;855;29
11191;855;30
11192;855;31
11193;855;32
11194;855;33
11195;855;34
11196;855;35
11197;856;36
11198;856;37
11199;856;38
11200;856;39
11201;856;40
11202;856;41
11203;856;42
11204;856;43
11205;856;44
11206;856;45
11207;856;46
11208;856;47
11209;856;48
11210;856;49
11211;856;50
11212;854;51
11213;854;52
11214;854;53
11215;854;54
11216;854;55
11217;854;56
11218;854;57
11219;854;58
11220;854;59
11221;854;60
11222;854;61
11223;854;62
11224;854;63
11225;854;64
11226;854;65
11227;855;66
11228;855;67
11229;855;68
11230;855;69
11231;855;70
11232;855;71
11233;855;72
11234;855;73
11235;855;74
11236;855;75
11237;855;76
11238;855;77
11239;855;78
11240;855;79
11241;855;80
11242;856;81
11243;856;82
11244;856;83
11245;856;84
11246;856;85
11247;856;86
11248;856;87
11249;856;88
11250;856;89
11251;856;90
11252;856;91
11253;856;92
11254;856;93
11255;856;94
11256;856;95
11257;408;2385
11258;408;2386
11259;408;2387
11260;408;2388
11261;408;2389
11262;408;2390
11263;408;2391
11264;408;2392
11265;408;2393
11266;408;2394
11267;408;2395
11268;408;2396
11269;408;2397
11270;408;2398
11271;408;2399
11272;408;2400
11273;408;2401
11274;408;2402
11275;408;2403
11276;408;2404
11277;414;2405
11278;414;2406
11279;414;2407
11280;414;2408
11281;1892;2409
11282;414;2410
11283;1892;2411
11284;414;2412
11285;414;2413
11286;414;2414
11287;1892;2415
11288;414;2416
11289;1892;2417
11290;414;2418
11291;1892;2419
11292;1892;2420
11293;414;2421
11294;414;2422
11295;414;2423
11296;414;2424
11316;404;2444
11317;404;2445
11318;404;2446
11319;404;2447
11320;404;2448
11321;404;2449
11322;404;2450
11323;404;2451
11324;404;2452
11325;404;2453
11326;404;2454
11327;404;2455
11328;404;2456
11329;404;2457
11330;404;2458
11331;404;2459
11332;404;2460
11333;404;2461
11334;404;2462
11335;404;2463
11336;410;2464
11337;410;2465
11338;410;2466
11339;410;2467
11340;410;2468
11341;410;2469
11342;410;2470
11343;410;2471
11344;410;2472
11345;410;2473
11346;410;2474
11347;410;2475
11348;410;2476
11349;410;2477
11350;410;2478
11351;410;2479
11352;410;2480
11353;410;2481
11354;410;2482
11355;410;2483
11356;1890;2484
11357;1890;2485
11358;402;2486
11359;402;2487
11360;1890;2488
11361;1890;2489
11362;402;2490
11363;402;2491
11364;1890;2492
11365;1890;2493
11366;1890;2494
11367;402;2495
11368;402;2496
11369;1890;2497
11370;1890;2498
11371;1890;2499
11372;1890;2500
11373;402;2501
11374;402;2502
11375;402;2503
11376;381;2504
11377;380;2505
11378;381;2506
11379;381;2507
11380;381;2508
11381;381;2509
11382;381;2510
11383;381;2511
11384;380;2512
11385;381;2513
11386;380;2514
11387;380;2515
11388;381;2516
11389;381;2517
11390;380;2518
11391;380;2519
11392;380;2520
11393;381;2521
11394;381;2522
11395;380;2523
11396;403;2524
11397;403;2525
11398;403;2526
11399;403;2527
11400;403;2528
11401;403;2529
11402;403;2530
11403;403;2531
11404;403;2532
11405;403;2533
11406;403;2534
11407;403;2535
11408;403;2536
11409;403;2537
11410;403;2538
11411;403;2539
11412;403;2540
11413;403;2541
11414;403;2542
11415;403;2543
11416;873;1
11417;873;2
11418;873;3
11419;873;4
11420;872;5
11421;873;6
11422;872;7
11423;873;8
11424;873;9
11425;872;10
11426;873;11
11427;872;12
11428;873;13
11429;873;14
11430;872;15
11431;872;16
11432;872;17
11433;873;18
11434;874;19
11435;873;20
11436;872;21
11437;873;22
11438;874;23
11439;872;24
11440;873;25
11441;873;26
11442;872;27
11443;873;28
11444;872;29
11445;873;30
11446;873;31
11447;873;32
11448;873;33
11449;873;34
11450;874;35
11451;873;36
11452;874;37
11453;873;38
11454;873;39
11455;872;40
11456;872;41
11457;872;42
11458;872;43
11459;872;44
11460;873;45
11461;872;46
11462;873;47
11463;874;48
11464;873;49
11465;874;50
11466;873;51
11467;874;52
11468;873;53
11469;873;54
11470;872;55
11471;874;56
11472;872;57
11473;874;58
11474;874;59
11475;874;60
11476;872;61
11477;872;62
11478;874;63
11479;872;64
11480;872;65
11481;872;66
11482;872;67
11483;872;68
11484;872;69
11485;872;70
11486;874;71
11487;874;72
11488;874;73
11489;874;74
11490;874;75
11491;874;76
11492;874;77
11493;874;78
11494;874;79
11495;874;80
11496;874;81
11497;874;82
11498;874;83
11499;874;84
11500;874;85
11501;874;86
11502;874;87
11506;881;173
11507;881;174
11508;882;175
11509;882;176
11510;882;177
11511;879;178
11512;879;179
11513;879;180
11514;880;181
11515;880;182
11516;880;183
11517;875;184
11518;875;185
11519;875;186
11520;884;187
11521;884;188
11522;884;189
11901;924;190
11902;924;191
11903;924;192
11904;925;193
11905;925;194
11906;925;195
11907;926;196
11908;926;197
11909;926;198
11910;927;199
11911;927;200
11912;927;201
11913;928;202
11914;928;203
11915;928;204
11916;929;205
11917;929;206
11918;929;207
11919;930;208
11920;930;209
11921;930;210
11922;931;211
11923;931;212
11924;931;213
11925;855;96
11926;854;97
11927;854;98
11928;854;99
11929;854;100
11930;854;101
11931;854;102
11932;854;103
11933;854;104
11934;854;105
11935;854;106
11936;854;107
11937;854;108
11938;854;109
11939;854;110
11940;854;111
11941;854;112
11942;854;113
11943;854;114
11944;854;115
11945;854;116
11946;854;117
11947;854;118
11948;855;119
11949;855;120
11950;855;121
11951;855;122
11952;855;123
11953;855;124
11954;855;125
11955;855;126
11956;856;127
11957;855;128
11958;855;129
11959;855;130
11960;855;131
11961;855;132
11962;856;133
11963;856;134
11964;856;135
11965;856;136
11966;856;137
11967;856;138
11968;856;139
11969;856;140
11970;856;141
11971;856;142
11972;856;143
11973;856;144
11974;856;145
11975;856;146
11976;856;147
11977;959;69
11978;959;70
11980;959;72
11981;959;73
11982;959;74
11983;959;75
11984;959;76
11985;959;77
11986;959;78
11987;960;79
11988;960;80
11989;960;81
11990;960;82
11991;960;83
11992;960;84
11993;960;85
11994;960;86
11995;960;87
11996;960;88
11997;961;89
11998;961;90
11999;961;91
12000;961;92
12001;961;93
12002;961;94
12003;961;95
12004;961;96
12005;961;97
12006;961;98
12007;961;99
12008;961;100
12009;962;101
12010;962;102
12011;962;103
12012;962;104
12013;962;105
12014;962;106
12015;962;107
12016;962;108
12017;962;109
12018;962;110
12019;962;111
12020;962;112
12021;962;113
12022;962;114
12023;962;115
12024;962;116
12025;962;117
12026;962;118
12027;962;119
12028;962;120
12029;962;121
12030;962;122
12031;962;123
12032;962;124
12033;962;125
12034;962;126
12035;962;127
12036;962;128
12037;963;129
12038;963;130
12039;963;131
12040;963;132
12041;963;133
12042;963;134
12043;963;135
12044;963;136
12045;963;137
12046;963;138
12047;963;139
12048;963;140
12056;964;141
12059;964;142
12060;964;143
12061;964;144
12062;964;145
12063;964;146
12064;964;147
12065;964;148
12066;964;149
12067;964;150
12068;965;151
12069;965;152
12070;965;153
12071;965;154
12072;965;155
12073;965;156
12074;965;157
12075;965;158
12076;965;159
12077;965;160
12078;966;161
12079;966;162
12080;966;163
12081;966;164
12082;966;165
12083;966;166
12084;966;167
12085;966;168
12086;966;169
12087;966;170
12088;967;171
12089;967;172
12090;967;173
12091;967;174
12092;967;175
12093;967;176
12094;967;177
12095;967;178
12096;967;179
12097;967;180
12098;967;181
12099;967;182
12100;174;1714
12101;174;1715
12102;174;1716
12103;174;1717
12104;174;1718
12105;174;1719
12106;174;1720
12107;174;1721
12108;174;1722
12109;174;1723
12110;175;1724
12111;175;1725
12112;175;1726
12113;175;1727
12114;175;1728
12115;175;1729
12116;175;1730
12117;175;1731
12118;175;1732
12119;175;1733
12120;175;1734
12121;175;1735
12122;166;1736
12123;167;1737
12124;167;1738
12125;167;1739
12126;167;1740
12127;167;1741
12128;167;1742
12129;167;1743
12130;167;1744
12131;161;1745
12132;162;1746
12133;162;1747
12134;162;1748
12135;162;1749
12136;162;1750
12137;162;1751
12138;162;1752
12139;162;1753
12140;162;1754
12141;162;1755
12142;169;1756
12143;169;1757
12144;169;1758
12145;169;1759
12146;169;1760
12147;169;1761
12148;169;1762
12149;169;1763
12150;169;1764
12151;169;1765
12152;169;1766
12168;251;624
12169;251;625
12170;251;626
12171;251;627
12172;251;628
12173;251;629
12174;251;630
12175;251;631
12176;251;632
12177;251;633
12178;251;634
12179;251;635
12180;251;636
12181;251;637
12182;252;638
12183;252;639
12184;252;640
12185;252;641
12186;252;642
12187;252;643
12188;252;644
12189;252;645
12190;252;646
12191;252;647
12192;252;648
12193;252;649
12194;252;650
12195;252;651
12196;252;652
12197;252;653
12198;253;654
12199;253;655
12200;253;656
12201;253;657
12202;253;658
12203;253;659
12204;253;660
12205;253;661
12206;253;662
12207;253;663
12208;253;664
12209;253;665
12210;253;666
12211;253;667
12212;253;668
12213;253;669
12214;253;670
12215;253;671
12216;253;672
12217;253;673
12218;253;674
12219;253;675
12220;253;676
12221;253;677
12222;253;678
12223;253;679
12224;253;680
12225;253;681
12226;253;682
12227;253;683
12228;253;684
12229;254;685
12230;254;686
12231;254;687
12232;254;688
12233;254;689
12234;254;690
12235;254;691
12236;254;692
12237;254;693
12238;254;694
12239;254;695
12240;254;696
12241;254;697
12242;255;698
12243;255;699
12244;255;700
12245;255;701
12246;255;702
12247;255;703
12248;255;704
12249;255;705
12250;255;706
12251;255;707
12252;255;708
12253;255;709
12254;255;710
12255;256;711
12256;256;712
12257;256;713
12258;256;714
12259;256;715
12260;256;716
12261;256;717
12262;256;718
12263;256;719
12264;256;720
12265;256;721
12266;256;722
12267;257;723
12268;257;724
12269;257;725
12270;257;726
12271;257;727
12272;257;728
12273;257;729
12274;257;730
12275;257;731
12276;257;732
12277;257;733
12278;257;734
12279;257;735
12280;258;736
12281;258;737
12282;258;738
12283;258;739
12284;258;740
12285;258;741
12286;258;742
12287;258;743
12288;258;744
12289;258;745
12290;258;746
12291;258;747
12292;259;748
12293;259;749
12294;259;750
12295;259;751
12296;259;752
12297;259;753
12298;260;754
12299;260;755
12300;260;756
12301;260;757
12302;260;758
12303;261;759
12304;261;760
